"id","created_at","rows","cols","starting_color","status","winner","draw","original_sequence","canonical_key","source_filename","confiance"
49522,"2026-03-24 19:53:39.286598+01",9,9,"R","FINISHED","R",False,"5,3,5,5,4,4,6,7,6,5,4,6,6,7,8,7,7,3,6,6,5,5,3,3,6,7,5,3,7,4,4,4,3,4,4,5,7,9,5,9,9,9,6,3,4,6,3,9,3,7,9,1,9,9,1,1,1,8,8,7,9,2,2,2,2,2,2,2,2,2,1,1,1,1,1,8,8,8,8","5,3,5,5,4,4,6,7,6,5,4,6,6,7,8,7,7,3,6,6,5,5,3,3,6,7,5,3,7,4,4,4,3,4,4,5,7,9,5,9,9,9,6,3,4,6,3,9,3,7,9,1,9,9,1,1,1,8,8,7,9,2,2,2,2,2,2,2,2,2,1,1,1,1,1,8,8,8,8","hybrid_minimax_9x9_1774378419247675100_22942",1
49521,"2026-03-24 19:53:39.223539+01",9,9,"R","FINISHED","Y",False,"7,5,4,6,6,5,5,5,5,5,3,6,6,4,7,6,4,4,3,3,4,4,1,2,6,7,7,7,4,5,5,3,3,3,7,6,6,7,7,4,9,9,9,9,9,9,9,5,9,6,3,4,7,3,3,8,2,2,2,2,2,2,2,1,2,8,8,8,8,8,8,8,8,9,1,1,1,1","3,5,6,4,4,5,5,5,5,5,7,4,4,6,3,4,6,6,7,7,6,6,9,8,4,3,3,3,6,5,5,7,7,7,3,4,4,3,3,6,1,1,1,1,1,1,1,5,1,4,7,6,3,7,7,2,8,8,8,8,8,8,8,9,8,2,2,2,2,2,2,2,2,1,9,9,9,9","hybrid_minimax_9x9_1774378419071716100_22941",1
49520,"2026-03-24 19:53:39.059608+01",9,9,"R","FINISHED","R",False,"4,7,4,7,6,6,5,3,4,4,6,5,5,7,7,6,5,5,6,3,3","4,7,4,7,6,6,5,3,4,4,6,5,5,7,7,6,5,5,6,3,3","hybrid_minimax_9x9_1774378419014126400_22940",1
49519,"2026-03-24 19:53:38.949993+01",9,9,"R","FINISHED","R",False,"5,4,4,3,6,4,6,6,6,4,8,7,5,3,7","5,4,4,3,6,4,6,6,6,4,8,7,5,3,7","hybrid_minimax_9x9_1774378418799598300_22939",1
49518,"2026-03-24 19:53:38.785233+01",9,9,"R","FINISHED","Y",False,"5,5,7,4,6,8,6,4,5,5,7,7,8,7,6,6,5,6,5,7,7,6,6,5,2,3,6,6,5,7,5,7,1,7,1,3,4,4","5,5,3,6,4,2,4,6,5,5,3,3,2,3,4,4,5,4,5,3,3,4,4,5,8,7,4,4,5,3,5,3,9,3,9,7,6,6","hybrid_minimax_9x9_1774378418746908400_22938",1
49517,"2026-03-24 19:53:38.736858+01",9,9,"R","FINISHED","R",False,"4,6,6,6,6,5,4,4,5,4,5,3,3","4,6,6,6,6,5,4,4,5,4,5,3,3","hybrid_minimax_9x9_1774378418698706300_22937",1
49516,"2026-03-24 19:53:38.677192+01",9,9,"R","FINISHED",NULL,True,"6,6,4,5,4,5,4,4,5,5,5,4,4,5,5,4,4,5,5,4,9,9,1,9,9,3,6,6,6,6,6,6,9,6,9,9,3,3,3,8,8,8,8,8,8,3,3,3,3,1,1,1,1,1,1,8,8,1,8,2,2,2,2,7,7,7,7,2,2,2,3,7,2,1,2,7,7,7,9,9,7","4,4,6,5,6,5,6,6,5,5,5,6,6,5,5,6,6,5,5,6,1,1,9,1,1,7,4,4,4,4,4,4,1,4,1,1,7,7,7,2,2,2,2,2,2,7,7,7,7,9,9,9,9,9,9,2,2,9,2,8,8,8,8,3,3,3,3,8,8,8,7,3,8,9,8,3,3,3,1,1,3","hybrid_minimax_9x9_1774378418638791300_22936",1
49515,"2026-03-24 19:53:38.62523+01",9,9,"R","FINISHED","Y",False,"5,6,7,6,4,5,6,6,5,6,7,5,1,6,6,7,5,7,5,5,5,2,1,9,7,7,7,9,2,3,9,3,4,4","5,4,3,4,6,5,4,4,5,4,3,5,9,4,4,3,5,3,5,5,5,8,9,1,3,3,3,1,8,7,1,7,6,6","hybrid_minimax_9x9_1774378418586040700_22935",1
49514,"2026-03-24 19:53:38.572671+01",9,9,"R","FINISHED","Y",False,"7,7,3,4,5,5,4,5,4,4,5,5,9,2,2,7,7,4,3,4,4,5,6,8,6,6,6,6,7,5,5,3,6,6,3,3","3,3,7,6,5,5,6,5,6,6,5,5,1,8,8,3,3,6,7,6,6,5,4,2,4,4,4,4,3,5,5,7,4,4,7,7","hybrid_minimax_9x9_1774378418531836000_22934",1
49513,"2026-03-24 19:53:38.472181+01",9,9,"R","FINISHED","R",False,"4,6,6,4,5,5,6,6,4,6,5,4,5,6,6,5,4,5,4,4,5,6,8,2,2,1,2,9,8,9,8,8,9,1,2,2,1,9,1,4,5,1,8,9,8,8,9,1,2,8,2,6,4,5,8,1,1,1,2,2,9,9,9,7,7","4,6,6,4,5,5,6,6,4,6,5,4,5,6,6,5,4,5,4,4,5,6,8,2,2,1,2,9,8,9,8,8,9,1,2,2,1,9,1,4,5,1,8,9,8,8,9,1,2,8,2,6,4,5,8,1,1,1,2,2,9,9,9,7,7","hybrid_minimax_9x9_1774378418434548100_22933",1
49512,"2026-03-24 19:53:38.423516+01",9,9,"R","FINISHED","R",False,"5,7,6,6,6,4,4,6,5,5,5,7,6,4,4,7,7,9,5,7,5,5,6,9,4,9,9,3,6,6,7,4,4","5,3,4,4,4,6,6,4,5,5,5,3,4,6,6,3,3,1,5,3,5,5,4,1,6,1,1,7,4,4,3,6,6","hybrid_minimax_9x9_1774378418385302900_22932",1
49511,"2026-03-24 19:53:38.368737+01",9,9,"R","FINISHED",NULL,True,"7,5,5,6,4,5,4,4,5,5,3,3,3,4,4,7,5,3,3,3,4,5,4,4,2,1,7,7,7,7,7,7,5,6,6,9,9,9,9,2,9,9,5,9,4,9,9,1,7,1,1,1,3,3,3,2,1,1,1,1,2,2,2,2,6,6,6,6,6,6,8,8,2,2,8,8,8,8,8,8,8","3,5,5,4,6,5,6,6,5,5,7,7,7,6,6,3,5,7,7,7,6,5,6,6,8,9,3,3,3,3,3,3,5,4,4,1,1,1,1,8,1,1,5,1,6,1,1,9,3,9,9,9,7,7,7,8,9,9,9,9,8,8,8,8,4,4,4,4,4,4,2,2,8,8,2,2,2,2,2,2,2","hybrid_minimax_9x9_1774378418331649200_22931",1
49510,"2026-03-24 19:53:38.319461+01",9,9,"R","FINISHED","Y",False,"6,6,7,5,5,5,4,5,6,5,5,6,4,4,4,6,6,9,5,7,7,7,4,4,6,9,2,4,4,7,7,5,2,2,5,9,9,8,8,8","4,4,3,5,5,5,6,5,4,5,5,4,6,6,6,4,4,1,5,3,3,3,6,6,4,1,8,6,6,3,3,5,8,8,5,1,1,2,2,2","hybrid_minimax_9x9_1774378418280277500_22930",1
49509,"2026-03-24 19:53:38.262982+01",9,9,"R","FINISHED","Y",False,"5,6,4,5,6,5,4,5,5,6,4,4,6,8,4,8,4,6,4,4,2,3,5,8,8,5,9,6,3,6,6,8,3,3,6,8,8,5,8,4,1,3,9,1,5,9,1,9,9,7,7,7","5,4,6,5,4,5,6,5,5,4,6,6,4,2,6,2,6,4,6,6,8,7,5,2,2,5,1,4,7,4,4,2,7,7,4,2,2,5,2,6,9,7,1,9,5,1,9,1,1,3,3,3","hybrid_minimax_9x9_1774378418217170400_22929",1
49508,"2026-03-24 19:53:38.190857+01",9,9,"R","FINISHED","R",False,"7,6,4,6,5,5,4,4,5,4,3,2,3,3,3,2,1,2,2,7,6,6,7,6,7,6,6,4,4,2,2,3,3,9,3,9,9,2,4,2,4,4,3,3,2,6,9,7,7,9,7,9,6,9,9,1,1,7,9,8,8,8,7,5,5,5,5","3,4,6,4,5,5,6,6,5,6,7,8,7,7,7,8,9,8,8,3,4,4,3,4,3,4,4,6,6,8,8,7,7,1,7,1,1,8,6,8,6,6,7,7,8,4,1,3,3,1,3,1,4,1,1,9,9,3,1,2,2,2,3,5,5,5,5","hybrid_minimax_9x9_1774378418140485800_22928",1
49507,"2026-03-24 19:53:38.120932+01",9,9,"R","FINISHED","Y",False,"3,3,3,6,6,4,6,6,5,5,4,4,3,6,3,3,4,5,5,5,4,5,4,4,5,5,6,4,1,1,1,1,8,1,8,8,8,1,1,8,6,6,6,1,5,3,3,8,4,3,8,1,8,8,9,9,9,9,9,9,2,2,2,2,2,2","3,3,3,6,6,4,6,6,5,5,4,4,3,6,3,3,4,5,5,5,4,5,4,4,5,5,6,4,1,1,1,1,8,1,8,8,8,1,1,8,6,6,6,1,5,3,3,8,4,3,8,1,8,8,9,9,9,9,9,9,2,2,2,2,2,2","hybrid_minimax_9x9_1774378418082629600_22927",1
49506,"2026-03-24 19:53:38.06352+01",9,9,"R","FINISHED","R",False,"5,4,6,3,6,4,5,5,4,5,7,8,7,8,7,7,8,8,5,4,7,4,8,4,4,6,6,6,8,5,7,7,5,4,7,5,6,6,8,8,6,6,1,5,4,1,1,7,8,1,1,1,1,1,9,9,9,9,9,9,9","5,4,6,3,6,4,5,5,4,5,7,8,7,8,7,7,8,8,5,4,7,4,8,4,4,6,6,6,8,5,7,7,5,4,7,5,6,6,8,8,6,6,1,5,4,1,1,7,8,1,1,1,1,1,9,9,9,9,9,9,9","hybrid_minimax_9x9_1774378418025473100_22926",1
49505,"2026-03-24 19:53:37.952956+01",9,9,"R","FINISHED",NULL,True,"6,4,4,6,4,4,6,6,6,6,7,8,5,8,5,5,5,5,8,4,5,9,4,5,9,9,4,8,4,4,9,7,7,7,7,7,7,8,5,8,8,7,6,5,7,1,3,3,3,3,3,3,1,1,1,6,1,8,3,3,6,1,3,1,1,9,9,9,9,1,9,8,2,2,2,2,2,2,2,2,2","4,6,6,4,6,6,4,4,4,4,3,2,5,2,5,5,5,5,2,6,5,1,6,5,1,1,6,2,6,6,1,3,3,3,3,3,3,2,5,2,2,3,4,5,3,9,7,7,7,7,7,7,9,9,9,4,9,2,7,7,4,9,7,9,9,1,1,1,1,9,1,2,8,8,8,8,8,8,8,8,8","hybrid_minimax_9x9_1774378417913308600_22925",1
49504,"2026-03-24 19:53:37.892495+01",9,9,"R","FINISHED","R",False,"6,6,5,6,5,4,5,5,5,4,8,7,6,4,4,8,4,6,4,4,5,6,5,5,6,6,2,4,2,6,7,7,8,8,2,2,2,2,1,5,1,4,1,1,1,8,7,7,7,2,8,8,2,1,2,1,9,3,3,3,3","4,4,5,4,5,6,5,5,5,6,2,3,4,6,6,2,6,4,6,6,5,4,5,5,4,4,8,6,8,4,3,3,2,2,8,8,8,8,9,5,9,6,9,9,9,2,3,3,3,8,2,2,8,9,8,9,1,7,7,7,7","hybrid_minimax_9x9_1774378417848348600_22924",1
49503,"2026-03-24 19:53:37.825557+01",9,9,"R","FINISHED","R",False,"4,5,5,5,6,6,4,6,6,6,5,5,5,6,6,5,5,6,6,5,1,4,4,4,4,4,4,4,3,2,9,2,2,2,2,3,3,3,3,2,2,2,2,9,1,9,9,9,9,8,8,8,8,8,8,8,8,9,8,1,9,9,1,3,3,1,1,3,1,3,1,1,7,7,7","4,5,5,5,6,6,4,6,6,6,5,5,5,6,6,5,5,6,6,5,1,4,4,4,4,4,4,4,3,2,9,2,2,2,2,3,3,3,3,2,2,2,2,9,1,9,9,9,9,8,8,8,8,8,8,8,8,9,8,1,9,9,1,3,3,1,1,3,1,3,1,1,7,7,7","hybrid_minimax_9x9_1774378417786816400_22923",1
49502,"2026-03-24 19:53:37.766989+01",9,9,"R","FINISHED","Y",False,"4,4,7,5,4,6,5,4,6,4,6,5,6,6,7,5,5,4,4,5,9,6,6,5,9,9,5,4,4,6,6,5,2,1,9,9,9,2,1,9,1,1,1,1,3,9,9,1,1,1,8,8,8,2,8,8,2,2,8,2,7,7,7,7","4,4,7,5,4,6,5,4,6,4,6,5,6,6,7,5,5,4,4,5,9,6,6,5,9,9,5,4,4,6,6,5,2,1,9,9,9,2,1,9,1,1,1,1,3,9,9,1,1,1,8,8,8,2,8,8,2,2,8,2,7,7,7,7","hybrid_minimax_9x9_1774378417607599300_22922",1
49501,"2026-03-24 19:53:37.588195+01",9,9,"R","FINISHED","R",False,"4,4,5,3,6,7,4,5,4,4,3,7,6,7,7,8,5,5,6,6,3","4,4,5,3,6,7,4,5,4,4,3,7,6,7,7,8,5,5,6,6,3","hybrid_minimax_9x9_1774378417549177500_22921",1
49500,"2026-03-24 19:53:37.325441+01",9,9,"R","FINISHED","Y",False,"4,6,5,7,5,4,4,4,5,5,6,6,7,6,3,2,3,3,3,5,2,4,2,6,6,3","4,6,5,7,5,4,4,4,5,5,6,6,7,6,3,2,3,3,3,5,2,4,2,6,6,3","hybrid_minimax_9x9_1774378417287096100_22920",1
49499,"2026-03-24 19:53:37.271319+01",9,9,"R","FINISHED","R",False,"7,5,6,6,5,4,4,4,5,4,3,4,4,5,3,3,5,3,7,5,5,3,3,3,8,9,1,1,9,8,8,4,7,6,6","3,5,4,4,5,6,6,6,5,6,7,6,6,5,7,7,5,7,3,5,5,7,7,7,2,1,9,9,1,2,2,6,3,4,4","hybrid_minimax_9x9_1774378417133457900_22919",1
49498,"2026-03-24 19:53:37.118757+01",9,9,"R","FINISHED","Y",False,"6,6,4,4,6,6,4,5,6,5,5,5,4,5,5,6,5,6,5,5,6,6,1,3,3,3,4,4,9,4,9,4,4,3,2,3,3,3","4,4,6,6,4,4,6,5,4,5,5,5,6,5,5,4,5,4,5,5,4,4,9,7,7,7,6,6,1,6,1,6,6,7,8,7,7,7","hybrid_minimax_9x9_1774378417080529900_22918",1
49497,"2026-03-24 19:53:37.065159+01",9,9,"R","FINISHED","R",False,"7,7,4,5,4,5,5,6,6,6,5,6,4,4,6,5,2,7,7,5,6,6,7,7,1,3,3","3,3,6,5,6,5,5,4,4,4,5,4,6,6,4,5,8,3,3,5,4,4,3,3,9,7,7","hybrid_minimax_9x9_1774378416907348200_22917",1
49496,"2026-03-24 19:53:36.890912+01",9,9,"R","FINISHED","R",False,"6,4,6,4,6,6,4,6,5,5,5,4,5,6,6,5,4,5,4,5,5,4,4,2,2,6,2,3,1,2,9,2,4,2,2,6,1,5,9,1,8,7,7","4,6,4,6,4,4,6,4,5,5,5,6,5,4,4,5,6,5,6,5,5,6,6,8,8,4,8,7,9,8,1,8,6,8,8,4,9,5,1,9,2,3,3","hybrid_minimax_9x9_1774378416849327900_22916",1
49495,"2026-03-24 19:53:36.828678+01",9,9,"R","FINISHED","Y",False,"5,6,4,4,6,6,5,5,6,6,4,5,5,4,4,4,5,5,8,8,8,8,6,6,4,6,5,6,3,2,5,8,8,8,2,2,8,2,2,4,2,2,2,2,7,4,9,7,9,9,9,9,9,9,9,9,8,7,1,1,1,1,1,1,3,7,7,7","5,4,6,6,4,4,5,5,4,4,6,5,5,6,6,6,5,5,2,2,2,2,4,4,6,4,5,4,7,8,5,2,2,2,8,8,2,8,8,6,8,8,8,8,3,6,1,3,1,1,1,1,1,1,1,1,2,3,9,9,9,9,9,9,7,3,3,3","hybrid_minimax_9x9_1774378416785960800_22915",1
49494,"2026-03-24 19:53:36.770221+01",9,9,"R","FINISHED","R",False,"4,5,5,6,4,5,6,5,6,5,5,6,6,9,6,6,5,5,1,4,4,8,7,7,7,7,2,3,3","4,5,5,6,4,5,6,5,6,5,5,6,6,9,6,6,5,5,1,4,4,8,7,7,7,7,2,3,3","hybrid_minimax_9x9_1774378416727604100_22914",1
49493,"2026-03-24 19:53:36.663745+01",9,9,"R","FINISHED","R",False,"5,4,5,6,4,6,5,5,4,5,6,6,4,4,2,6,2,2,2,5,5,4,4,2,6,2,6,8,4,4,2,5,9,9,1,7,8,1,6,6,3,3,3","5,4,5,6,4,6,5,5,4,5,6,6,4,4,2,6,2,2,2,5,5,4,4,2,6,2,6,8,4,4,2,5,9,9,1,7,8,1,6,6,3,3,3","hybrid_minimax_9x9_1774378416624271500_22913",1
49492,"2026-03-24 19:53:36.560905+01",9,9,"R","FINISHED","Y",False,"5,3,4,4,6,7,6,6,5,6,5,5,7,6,6,4,3,4,4,7,7,5,4,5,5,9,2,7,7,7,7,5,7,4,6,6,2,3,3,3,9,5,4,3,6,4,2,2,2,3,3,3,1,1,9,9,9,2,9,9,2,2,2,9,1,1,1,1,1,1,1,9,8,8","5,3,4,4,6,7,6,6,5,6,5,5,7,6,6,4,3,4,4,7,7,5,4,5,5,9,2,7,7,7,7,5,7,4,6,6,2,3,3,3,9,5,4,3,6,4,2,2,2,3,3,3,1,1,9,9,9,2,9,9,2,2,2,9,1,1,1,1,1,1,1,9,8,8","hybrid_minimax_9x9_1774378416522281700_22912",1
49491,"2026-03-24 19:53:36.505131+01",9,9,"R","FINISHED","R",False,"6,4,4,4,4,5,5,5,5,4,6,2,3,3,3,5,2,1,2,3,3,5,6,6,4,2,6,5,5,2,2,4,3,3,2,6,6,4,4,1,8,9,8,9,9,8,8,8,8,8,9,9,6,5,8,9,6,1,1,9,9,9,7,7,7,7,7,7,8,3,3,2,2,1,1","4,6,6,6,6,5,5,5,5,6,4,8,7,7,7,5,8,9,8,7,7,5,4,4,6,8,4,5,5,8,8,6,7,7,8,4,4,6,6,9,2,1,2,1,1,2,2,2,2,2,1,1,4,5,2,1,4,9,9,1,1,1,3,3,3,3,3,3,2,7,7,8,8,9,9","hybrid_minimax_9x9_1774378416464226500_22911",1
49490,"2026-03-24 19:53:36.454042+01",9,9,"R","FINISHED","R",False,"6,4,5,3,5,6,6,5,5,6,4,2,1,5,3,2,3,6,8,7,7","4,6,5,7,5,4,4,5,5,4,6,8,9,5,7,8,7,4,2,3,3","hybrid_minimax_9x9_1774378416397508900_22910",1
49489,"2026-03-24 19:53:36.368195+01",9,9,"R","FINISHED",NULL,True,"3,7,5,3,5,6,5,5,6,5,7,5,5,7,7,9,8,8,3,2,7,7,3,3,8,6,6,6,6,8,6,7,6,6,7,5,3,5,7,3,2,2,2,2,3,3,2,1,4,4,4,4,4,4,9,2,2,2,4,4,4,9,8,8,8,8,1,1,1,1,1,1,9,9,9,8,9,1,1,9,9","3,7,5,3,5,6,5,5,6,5,7,5,5,7,7,9,8,8,3,2,7,7,3,3,8,6,6,6,6,8,6,7,6,6,7,5,3,5,7,3,2,2,2,2,3,3,2,1,4,4,4,4,4,4,9,2,2,2,4,4,4,9,8,8,8,8,1,1,1,1,1,1,9,9,9,8,9,1,1,9,9","hybrid_minimax_9x9_1774378416277030500_22909",1
49488,"2026-03-24 19:53:36.257354+01",9,9,"R","FINISHED","R",False,"4,4,7,5,4,5,5,4,6,5,7,7,6,6,6,4,9,8,9,8,8,5,6,7,6,6,5,4,4,5,7,8,8,8,6,7,5,2,4,8,7,7,2,1,6,5,8,4,1,7,1,1,1,3,1,3,1,1,9,9,9","4,4,7,5,4,5,5,4,6,5,7,7,6,6,6,4,9,8,9,8,8,5,6,7,6,6,5,4,4,5,7,8,8,8,6,7,5,2,4,8,7,7,2,1,6,5,8,4,1,7,1,1,1,3,1,3,1,1,9,9,9","hybrid_minimax_9x9_1774378416207530500_22908",1
49487,"2026-03-24 19:53:36.171605+01",9,9,"R","FINISHED","Y",False,"5,6,4,6,4,6,6,6,5,5,5,5,3,2,3,2,3,3,2,2,3,5,5,4,4,4,3,3,4,4,3,2,2,4,2,4,9,6,6,6,5,5,6,2,3,9,9,9,9,9,1,9,1,8,9,9,2,8,1,1,8,7,7,7","5,4,6,4,6,4,4,4,5,5,5,5,7,8,7,8,7,7,8,8,7,5,5,6,6,6,7,7,6,6,7,8,8,6,8,6,1,4,4,4,5,5,4,8,7,1,1,1,1,1,9,1,9,2,1,1,8,2,9,9,2,3,3,3","hybrid_minimax_9x9_1774378416128750500_22907",1
49486,"2026-03-24 19:53:36.117726+01",9,9,"R","FINISHED","R",False,"3,7,4,3,4,4,5,6,2","3,7,4,3,4,4,5,6,2","hybrid_minimax_9x9_1774378415978972500_22906",1
49485,"2026-03-24 19:53:35.955593+01",9,9,"R","FINISHED",NULL,True,"5,6,4,3,5,4,6,5,5,5,5,6,6,3,4,4,3,6,3,4,3,3,4,6,6,5,5,3,3,6,3,4,4,4,5,9,7,9,6,9,9,9,9,9,9,7,7,7,7,7,7,7,7,9,8,8,8,8,8,8,1,8,8,8,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2","5,4,6,7,5,6,4,5,5,5,5,4,4,7,6,6,7,4,7,6,7,7,6,4,4,5,5,7,7,4,7,6,6,6,5,1,3,1,4,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,2,2,2,2,2,2,9,2,2,2,9,9,9,8,8,8,8,8,9,9,9,9,9,8,8,8,8","hybrid_minimax_9x9_1774378415797145000_22905",1
49484,"2026-03-24 19:53:35.778321+01",9,9,"R","FINISHED","R",False,"3,4,4,6,6,6,5,5,6,5,4,5,5,7,8,8,3,3,8,4,4,3,3,6,4,6,5,5,6,8,8,4,4,5,3,3,8,8,5,6,6,4,8,8,1,3,1,1,1,3,1,1,1,1,9,1,9,9,9,9,9,9,2,2,9,2,2,2,2","3,4,4,6,6,6,5,5,6,5,4,5,5,7,8,8,3,3,8,4,4,3,3,6,4,6,5,5,6,8,8,4,4,5,3,3,8,8,5,6,6,4,8,8,1,3,1,1,1,3,1,1,1,1,9,1,9,9,9,9,9,9,2,2,9,2,2,2,2","hybrid_minimax_9x9_1774378415740088800_22904",1
49483,"2026-03-24 19:53:35.68291+01",9,9,"R","FINISHED","R",False,"4,5,5,5,5,6,4,6,5,5,6,4,4,8,7,6,4,7,6,6,4,4,2,8,7,7,7","4,5,5,5,5,6,4,6,5,5,6,4,4,8,7,6,4,7,6,6,4,4,2,8,7,7,7","hybrid_minimax_9x9_1774378415645515700_22903",1
49482,"2026-03-24 19:53:35.628259+01",9,9,"R","FINISHED","R",False,"6,4,5,6,4,4,4,6,4,4,6,6,6,5,5,3,5,5,5,6,5,5,4,4,6,4,1,5,6,7,8,1,8,1,1,8,8,8,8,9,1,9,1,1,9,9,9,9,8,2,8,8,9,1,9,1,9,2,2,2,2,2,2,2,2,3,7,7,7","4,6,5,4,6,6,6,4,6,6,4,4,4,5,5,7,5,5,5,4,5,5,6,6,4,6,9,5,4,3,2,9,2,9,9,2,2,2,2,1,9,1,9,9,1,1,1,1,2,8,2,2,1,9,1,9,1,8,8,8,8,8,8,8,8,7,3,3,3","hybrid_minimax_9x9_1774378415590252300_22902",1
49481,"2026-03-24 19:53:35.576443+01",9,9,"R","FINISHED","Y",False,"7,6,4,7,5,5,6,6,6,5,7,4,5,4,5,4,4,4,7,5,3,2,9,6,4,5,7,7,6,5,5,6,8,8,9,6,1,7,1,7,4,4","3,4,6,3,5,5,4,4,4,5,3,6,5,6,5,6,6,6,3,5,7,8,1,4,6,5,3,3,4,5,5,4,2,2,1,4,9,3,9,3,6,6","hybrid_minimax_9x9_1774378415537153700_22901",1
49480,"2026-03-24 19:53:35.517366+01",9,9,"R","FINISHED","R",False,"7,5,3,7,6,4,5,5,5,5,3,7,4,6,4,2,2","3,5,7,3,4,6,5,5,5,5,7,3,6,4,6,8,8","hybrid_minimax_9x9_1774378415478107200_22900",1
49479,"2026-03-24 19:53:35.296163+01",9,9,"R","FINISHED","Y",False,"5,4,5,6,5,5,6,5,5,4,6,6,6,6,5,2,5,5,6,1,3,2,2,1,3,3,3,7,9,2,1,2,2,3,6,3,8,3,3,8,6,2,2,8,2,8,8,8,8,1,1,8,8,9,3,9,1,9,7,7","5,4,5,6,5,5,6,5,5,4,6,6,6,6,5,2,5,5,6,1,3,2,2,1,3,3,3,7,9,2,1,2,2,3,6,3,8,3,3,8,6,2,2,8,2,8,8,8,8,1,1,8,8,9,3,9,1,9,7,7","hybrid_minimax_9x9_1774378415258008000_22899",1
49478,"2026-03-24 19:53:35.239586+01",9,9,"R","FINISHED","R",False,"4,4,6,6,4,4,4,6,6,5,5,5,7,7,7,4,5,5,7,6,6,7,5,5,6,9,6,6,7,5,2,1,2,2,2,2,4,9,2,2,2,1,1,5,9,9,9,4,4,9,7,7,9,2,9,9,7,1,1,1,1,8,8,1,1,3,3","4,4,6,6,4,4,4,6,6,5,5,5,7,7,7,4,5,5,7,6,6,7,5,5,6,9,6,6,7,5,2,1,2,2,2,2,4,9,2,2,2,1,1,5,9,9,9,4,4,9,7,7,9,2,9,9,7,1,1,1,1,8,8,1,1,3,3","hybrid_minimax_9x9_1774378415200790300_22898",1
49477,"2026-03-24 19:53:35.183378+01",9,9,"R","FINISHED","R",False,"5,4,6,6,4,4,4,4,6,4,8,7,7,6,7,6,5,7,4,7,2,6,6,4,2,9,7,9,7,6,7,7,2,2,4,2,1,2,2,9,9,6,9,9,3,3,3","5,4,6,6,4,4,4,4,6,4,8,7,7,6,7,6,5,7,4,7,2,6,6,4,2,9,7,9,7,6,7,7,2,2,4,2,1,2,2,9,9,6,9,9,3,3,3","hybrid_minimax_9x9_1774378415145325000_22897",1
49476,"2026-03-24 19:53:35.135263+01",9,9,"R","FINISHED","R",False,"4,5,6,7,4,6,6,5,5,6,4,4,5,6,4,7,7","4,5,6,7,4,6,6,5,5,6,4,4,5,6,4,7,7","hybrid_minimax_9x9_1774378415097522000_22896",1
49475,"2026-03-24 19:53:35.084984+01",9,9,"R","FINISHED","Y",False,"4,5,5,5,4,6,4,4,4,6,7,5,5,5,4,4,5,5,4,4,5,7,6,6,2,9,9,1,9,2,8,3,8,3,3,3","4,5,5,5,4,6,4,4,4,6,7,5,5,5,4,4,5,5,4,4,5,7,6,6,2,9,9,1,9,2,8,3,8,3,3,3","hybrid_minimax_9x9_1774378415047587600_22895",1
49474,"2026-03-24 19:53:35.029076+01",9,9,"R","FINISHED","Y",False,"6,3,4,6,4,5,5,6,6,6,5,4,5,5,3,4,4,6,3,5,4,5,5,4,4,6,6,3,9,5,8,7,9,8,9,9,9,6,4,9,9,9,7,8,3,8,7,7","4,7,6,4,6,5,5,4,4,4,5,6,5,5,7,6,6,4,7,5,6,5,5,6,6,4,4,7,1,5,2,3,1,2,1,1,1,4,6,1,1,1,3,2,7,2,3,3","hybrid_minimax_9x9_1774378414990486900_22894",1
49473,"2026-03-24 19:53:34.970234+01",9,9,"R","FINISHED","Y",False,"3,5,5,3,6,4,6,4,5,6,4,4,3,3,5,5,7,4,7,3,5,4,4,5,7,7,7,9,5,3,3,3,9,7,9,7,1,1,3,1,4,1,1,1,4,5,8,8,1,9,8,9,8,8,9,8,1,7,7,1,9,9,9,8,8,8,2,2","3,5,5,3,6,4,6,4,5,6,4,4,3,3,5,5,7,4,7,3,5,4,4,5,7,7,7,9,5,3,3,3,9,7,9,7,1,1,3,1,4,1,1,1,4,5,8,8,1,9,8,9,8,8,9,8,1,7,7,1,9,9,9,8,8,8,2,2","hybrid_minimax_9x9_1774378414810044700_22893",1
49472,"2026-03-24 19:53:34.795656+01",9,9,"R","FINISHED","Y",False,"3,5,4,3,5,5,6,6,6,5,2,1,7,6,4,4,6,4,2,5,5,6,3,3","3,5,4,3,5,5,6,6,6,5,2,1,7,6,4,4,6,4,2,5,5,6,3,3","hybrid_minimax_9x9_1774378414757205800_22892",1
49471,"2026-03-24 19:53:34.744423+01",9,9,"R","FINISHED","R",False,"4,5,6,4,4,5,6,5,5,6,6,3,3,6,2","4,5,6,4,4,5,6,5,5,6,6,3,3,6,2","hybrid_minimax_9x9_1774378414587830200_22891",1
